Term,Status,Section,Location,Lecture Days,Lecture Time,Lecture Location,Seminar Days,Seminar Time,Seminar Location,Lab Days,Lab Time,Lab Location,Distance Education,Electronic,Independent Study,Exam Day,Exam Time,Exam Location,Faculty,Capacity,Credits,Academic Level
Fall 2022,Closed,CIS*2520*0105 (7234) Data Structures,Guelph," Tues, Thur",02:30PM - 03:50PM,"MACN, Room 113", , , , Fri,08:30AM - 10:20AM,"MCKN, Room 233",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/06),TBA,C. Obimbo, 0 / 14,0.5,Undergraduate
Fall 2022,Closed,CIS*2520*0106 (7235) Data Structures,Guelph," Tues, Thur",02:30PM - 03:50PM,"MACN, Room 113", , , , Mon,02:30PM - 04:20PM,"MACN, Room 118",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/06),TBA,C. Obimbo, 0 / 14,0.5,Undergraduate
Fall 2022,Closed,CIS*2520*0107 (7236) Data Structures,Guelph," Tues, Thur",02:30PM - 03:50PM,"MACN, Room 113", , , , Tues,11:30AM - 01:20PM,"ROZH, Room 106",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/06),TBA,C. Obimbo, 0 / 14,0.5,Undergraduate
Fall 2022,Closed,CIS*2520*0108 (7237) Data Structures,Guelph," Tues, Thur",02:30PM - 03:50PM,"MACN, Room 113", , , , Tues,07:00PM - 08:50PM,"MACS, Room 129",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/06),TBA,C. Obimbo, 0 / 14,0.5,Undergraduate
Fall 2022,Closed,CIS*2520*0109 (7238) Data Structures,Guelph," Tues, Thur",02:30PM - 03:50PM,"MACN, Room 113", , , , Fri,02:30PM - 04:20PM,"ROZH, Room 106",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/06),TBA,C. Obimbo, 0 / 14,0.5,Undergraduate
Fall 2022,Closed,CIS*2520*0201 (7239) Data Structures,Guelph," Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , , Fri,12:30PM - 02:20PM,"MACN, Room 118",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/06),TBA,C. Obimbo, 0 / 14,0.5,Undergraduate
Fall 2022,Closed,CIS*2520*0202 (7240) Data Structures,Guelph," Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , , Wed,03:30PM - 05:20PM,"ROZH, Room 106",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/06),TBA,C. Obimbo, 0 / 14,0.5,Undergraduate
Fall 2022,Closed,CIS*2520*0203 (7241) Data Structures,Guelph," Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , , Mon,08:30AM - 10:20AM,"ALEX, Room 028",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/06),TBA,C. Obimbo, 0 / 14,0.5,Undergraduate
Fall 2022,Closed,CIS*2520*0205 (7243) Data Structures,Guelph," Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , , Fri,08:30AM - 10:20AM,"MCKN, Room 233",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/06),TBA,C. Obimbo, 0 / 14,0.5,Undergraduate
Fall 2022,Closed,CIS*2520*0206 (7244) Data Structures,Guelph," Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , , Mon,02:30PM - 04:20PM,"MACN, Room 118",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/06),TBA,C. Obimbo, 0 / 14,0.5,Undergraduate
Fall 2022,Closed,CIS*2520*0207 (7245) Data Structures,Guelph," Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , , Tues,11:30AM - 01:20PM,"ROZH, Room 106",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/06),TBA,C. Obimbo, 0 / 14,0.5,Undergraduate
Fall 2022,Closed,CIS*2520*0208 (7246) Data Structures,Guelph," Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , , Tues,07:00PM - 08:50PM,"MACS, Room 129",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/06),TBA,C. Obimbo, 0 / 14,0.5,Undergraduate
Fall 2022,Closed,CIS*2520*0209 (7247) Data Structures,Guelph," Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , , Fri,02:30PM - 04:20PM,"ROZH, Room 106",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/06),TBA,C. Obimbo, 0 / 14,0.5,Undergraduate
Fall 2022,Open,CIS*2750*0101 (7248) Software System Dvlmt & Intgrn,Guelph," Tues, Thur",04:00PM - 05:20PM,"MCKN, Room 031", , , , Tues,12:30PM - 02:20PM,"THRN, Room 2420",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/09),TBA,D. Nikitenko, 1 / 30,0.75,Undergraduate
Fall 2022,Open,CIS*2750*0102 (7249) Software System Dvlmt & Intgrn,Guelph," Tues, Thur",04:00PM - 05:20PM,"MCKN, Room 031", , , , Mon,08:30AM - 10:20AM,"THRN, Room 2420",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/09),TBA,D. Nikitenko, 13 / 30,0.75,Undergraduate
Fall 2022,Closed,CIS*3050*0101 (7250) Systems Programming,Guelph," Mon, Wed, Fri",03:30PM - 04:20PM,"MCKN, Room 121", , , , Mon,02:30PM - 03:20PM,"MCKN, Room 029",FALSE,FALSE,FALSE, , , ,D. Nikitenko, 0 / 74,0.5,Undergraduate
Fall 2022,Closed,CIS*3090*0101 (7251) Parallel Programming,Guelph," Tues, Thur",11:30AM - 12:50PM,"ANNU, Room 156", , , , Fri,11:30AM - 12:20PM,"MCKN, Room 121",FALSE,FALSE,FALSE, , , ,D. Nikitenko, 0 / 74,0.5,Undergraduate
Fall 2022,Open,CIS*3130*0101 (7252) System Modeling and Sim.,Guelph," Tues, Thur",04:00PM - 05:20PM,"ANNU, Room 156", , , , Fri,08:30AM - 10:20AM,"MCKN, Room 029",FALSE,FALSE,FALSE, Fri,02:30PM - 04:30PM (2022/12/09),TBA,M. Wineberg, 36 / 75,0.5,Undergraduate
Fall 2022,Closed,CIS*3150*0101 (7253) Theory of Computation,Guelph," Tues, Thur",04:00PM - 05:20PM,"MACN, Room 113", , , , Mon,04:30PM - 05:20PM,TBA,FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/07),TBA,J. Sawada, 0 / 115,0.5,Undergraduate
Fall 2022,Closed,CIS*3210*0101 (7254) Computer Networks,Guelph," Mon, Wed, Fri",10:30AM - 11:20AM,"AD-S, Room VIRTUAL (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 0 / 95,0.5,Undergraduate
Fall 2022,Closed,CIS*3250*0101 (7255) Software Design III,Guelph," Mon, Wed, Fri",08:30AM - 09:20AM,"MCKN, Room 121", , , , Thur,11:30AM - 02:20PM,"THRN, Room 2420",FALSE,FALSE,FALSE, , , ,S. Scott, 0 / 34,0.5,Undergraduate
Fall 2022,Open,CIS*3250*0102 (7256) Software Design III,Guelph," Mon, Wed, Fri",08:30AM - 09:20AM,"MCKN, Room 121", , , , Fri,11:30AM - 02:20PM,"THRN, Room 2420",FALSE,FALSE,FALSE, , , ,S. Scott, 14 / 34,0.5,Undergraduate
Fall 2022,Open,CIS*3260*0101 (7257) Software Design IV,Guelph," Tues, Thur",11:30AM - 12:50PM,"MINS, Room 300", , , , Tues,02:30PM - 05:20PM,"THRN, Room 2420",FALSE,FALSE,FALSE, Sat,08:30AM - 10:30AM (2022/12/10),TBA,M. Wineberg, 13 / 30,0.5,Undergraduate
Fall 2022,Open,CIS*3260*0102 (7258) Software Design IV,Guelph," Tues, Thur",11:30AM - 12:50PM,"MINS, Room 300", , , , Wed,11:30AM - 02:20PM,"THRN, Room 2420",FALSE,FALSE,FALSE, Sat,08:30AM - 10:30AM (2022/12/10),TBA,M. Wineberg, 2 / 30,0.5,Undergraduate
Fall 2022,Closed,CIS*3530*0101 (7259) Data Base Systems & Concepts,Guelph," Mon, Wed, Fri",01:30PM - 02:20PM,"ALEX, Room 100", , , , Thur,07:00PM - 08:50PM,"MCLN, Room 102",FALSE,FALSE,FALSE, , , ,F. Wang, 0 / 130,0.5,Undergraduate
Fall 2022,Open,CIS*3750*0101 (7260) Syst Analysis & Design in App,Guelph," Tues, Thur",11:30AM - 12:50PM,"MCKN, Room 117", , , , Fri,09:30AM - 11:20AM,"THRN, Room 2420",FALSE,FALSE,FALSE, , , ,D. Gillis, 10 / 37,0.75,Undergraduate
Fall 2022,Open,CIS*3750*0102 (7261) Syst Analysis & Design in App,Guelph," Tues, Thur",11:30AM - 12:50PM,"MCKN, Room 117", , , , Thur,02:30PM - 04:20PM,"THRN, Room 2420",FALSE,FALSE,FALSE, , , ,D. Gillis, 10 / 37,0.75,Undergraduate
Fall 2022,Open,CIS*3750*0103 (7262) Syst Analysis & Design in App,Guelph," Tues, Thur",11:30AM - 12:50PM,"MCKN, Room 117", , , , Wed,09:30AM - 11:20AM,"THRN, Room 2420",FALSE,FALSE,FALSE, , , ,D. Gillis, 1 / 37,0.75,Undergraduate
Fall 2022,Closed,CIS*3760*0101 (7263) Software Engineering,Guelph," Tues, Thur",08:30AM - 09:50AM,"RICH, Room 2529", , , , Mon,11:30AM - 01:20PM,"THRN, Room 2420",FALSE,FALSE,FALSE, , , ,G. Klotz, 0 / 32,0.75,Undergraduate
Fall 2022,Closed,CIS*3760*0102 (7264) Software Engineering,Guelph," Tues, Thur",08:30AM - 09:50AM,"RICH, Room 2529", , , , Mon,02:30PM - 04:20PM,"THRN, Room 2420",FALSE,FALSE,FALSE, , , ,G. Klotz, 0 / 32,0.75,Undergraduate
Fall 2022,Closed,CIS*3760*0103 (7265) Software Engineering,Guelph," Tues, Thur",08:30AM - 09:50AM,"RICH, Room 2529", , , , Thur,07:00PM - 08:50PM,"THRN, Room 2420",FALSE,FALSE,FALSE, , , ,G. Klotz, 0 / 32,0.75,Undergraduate
Fall 2022,Closed,CIS*4150*0101 (7266) Software Reliability & Testing,Guelph," Mon, Wed",08:30AM - 09:20AM,"MINS, Room 300", , , , Fri,11:30AM - 01:20PM,"THRN, Room 1307",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/12),TBA,TBA, 0 / 95,0.5,Undergraduate
Fall 2022,Closed,CIS*4300*0101 (7267) Human Computer Interaction,Guelph," Mon, Wed",09:30AM - 10:20AM,"RICH, Room 2529", , , , Fri,08:30AM - 10:20AM,"RICH, Room 2529",FALSE,FALSE,FALSE, , , ,D. Flatla, 0 / 95,0.5,Undergraduate
Fall 2022,Open,CIS*4510*0101 (7268) Computer Security Foundations,Guelph," Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 117", , , , Wed,11:30AM - 01:20PM,"MCKN, Room 313",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/05),TBA,H. Khan, 1 / 21,0.5,Undergraduate
Fall 2022,Closed,CIS*4510*0102 (7269) Computer Security Foundations,Guelph," Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 117", , , , Tues,02:30PM - 04:20PM,"ANNU, Room 306",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/05),TBA,H. Khan, 0 / 21,0.5,Undergraduate
Fall 2022,Open,CIS*4900*01 (7270) Computer Science Project,Guelph, , , , , , ,TBA,TBA,TBA,FALSE,FALSE,FALSE, , , ,TBA, 24 / 25,0.5,Undergraduate
Fall 2022,Open,CIS*4910*01 (7271) Computer Science Thesis,Guelph, , , , , , ,TBA,TBA,TBA,FALSE,FALSE,FALSE, , , ,TBA, 25 / 25,0.5,Undergraduate
Fall 2022,Open,CLAS*1000*01 (7280) Intro. to Classical Culture,Guelph, Fri,03:30PM - 04:20PM,"AD-S, Room VIRTUAL", , , , , , ,FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/08),TBA,J. Walsh, 257 / 550,0.5,Undergraduate
Fall 2022,Closed,CLAS*2150*01 (7281) Western Art: Greece,Guelph," Mon, Wed, Fri",10:30AM - 11:20AM,"MCKN, Room 114", , , , , , ,FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/05),TBA,A. Sherwood, 0 / 35,0.5,Undergraduate
Fall 2022,Closed,CLAS*3000*01 (7282) The Rise and Fall of Athens,Guelph, Fri,12:30PM - 01:20PM,"AD-S, Room VIRTUAL", , , , , , ,FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/09),TBA,J. Walsh, 0 / 35,0.5,Undergraduate
Fall 2022,Closed,CLAS*3050*01 (7283) Rise & Fall of Athens(in Greek,Guelph,TBA,TBA,"AD-A, Room REMOTE", , , , , , ,FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/16),TBA,J. Walsh, 0 / 5,1,Undergraduate
Fall 2022,Closed,CLAS*3100*01 (7284) Religion in Greece & Rome,Guelph," Mon, Wed, Fri",09:30AM - 10:20AM,"MCKN, Room 304", , , , , , ,FALSE,FALSE,FALSE, , , ,J. Oliver, 0 / 35,0.5,Undergraduate
Fall 2022,Open,CLAS*3120*01 (7285) Rlg in Greece & Rome (in Latin,Guelph,TBA,TBA,"AD-A, Room REMOTE", , , , , , ,FALSE,FALSE,FALSE, Thur,08:30AM - 10:30AM (2022/12/15),TBA,J. Walsh, 4 / 5,1,Undergraduate
Fall 2022,Closed,CLAS*3700*01 (9560) Experiential Learning & Lang,Guelph, , , , , , , , , , , ,TRUE, , , ,J. Oliver, 0 / 1,0.5,Undergraduate
Fall 2022,Closed,CLAS*3700*02 (9567) Experiential Learning & Lang,Guelph, , , , , , , , , , , ,TRUE, , , ,J. Walsh, 0 / 1,0.5,Undergraduate
Fall 2022,Closed,CLAS*4150*01 (7286) Research Paper in Classics,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,J. Walsh, 0 / 1,0.5,Undergraduate
Fall 2022,Closed,CLAS*4150*02 (9516) Research Paper in Classics,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,J. Oliver, 0 / 1,0.5,Undergraduate
Fall 2022,Open,COOP*1000*01 (7294) Work Term I,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 465 / 500,0.5,Undergraduate
Fall 2022,Open,COOP*1100*EL01 (7295) Introduction to Coop Education,Guelph, , , , , , , , , ,FALSE,TRUE,FALSE, , , ,"H. Powell, S. Hagarty", 1 / 150,0,Undergraduate
Fall 2022,Closed,COOP*1100*EL02 (7296) Introduction to Coop Education,Guelph, , , , , , , , , ,FALSE,TRUE,FALSE, , , ,"H. Powell, S. Hagarty", 0 / 150,0,Undergraduate
Fall 2022,Open,COOP*1100*EL03 (7297) Introduction to Coop Education,Guelph, , , , , , , , , ,FALSE,TRUE,FALSE, , , ,"H. Powell, S. Hagarty", 18 / 150,0,Undergraduate
Fall 2022,Open,COOP*1100*EL04 (7298) Introduction to Coop Education,Guelph, , , , , , , , , ,FALSE,TRUE,FALSE, , , ,"H. Powell, S. Hagarty", 60 / 100,0,Undergraduate
Fall 2022,Open,COOP*1100*EL05 (7299) Introduction to Coop Education,Guelph, , , , , , , , , ,FALSE,TRUE,FALSE, , , ,"H. Powell, S. Hagarty", 81 / 100,0,Undergraduate
Fall 2022,Open,COOP*1100*EL06 (7300) Introduction to Coop Education,Guelph, , , , , , , , , ,FALSE,TRUE,FALSE, , , ,"H. Powell, S. Hagarty", 81 / 100,0,Undergraduate
Fall 2022,Open,COOP*2000*01 (7302) Work Term II,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 194 / 500,0.5,Undergraduate
Fall 2022,Open,COOP*3000*01 (7303) Work Term III,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 418 / 500,0.5,Undergraduate
Fall 2022,Open,COOP*4000*01 (7304) Work Term IV,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 428 / 500,0.5,Undergraduate
Fall 2022,Open,COOP*5000*01 (7305) Work Term V,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 448 / 500,0.5,Undergraduate
Fall 2022,Open,CROP*3310*01 (7306) Protein and Oilseed Crops,Guelph," Tues, Thur",11:30AM - 12:50PM,"MINS, Room 106", , , , , , ,FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/05),TBA,M. Siddiqua, 33 / 60,0.5,Undergraduate
Fall 2022,Closed,CROP*3340*0101 (7307) Managed Grasslands,Guelph," Mon, Wed, Fri",09:30AM - 10:20AM,"ALEX, Room 259", , , , Fri,03:30PM - 05:20PM,"ALEX, Room 218",FALSE,FALSE,FALSE, Thur,08:30AM - 10:30AM (2022/12/15),TBA,K. Schneider, 0 / 45,0.5,Undergraduate
Fall 2022,Open,CROP*4240*0101 (7308) Weed Science,Guelph," Tues, Thur",08:30AM - 09:50AM,"CRSC, Room 117", , , , Fri,11:30AM - 02:20PM,"CRSC, Room 117",FALSE,FALSE,FALSE, Tues,08:30AM - 10:30AM (2022/12/06),TBA,F. Tardif, 25 / 50,0.5,Undergraduate
Fall 2022,Closed,CRWR*1000*01 (7310) Elements of Storytelling,Guelph," Tues, Thur",01:00PM - 02:20PM,"MACS, Room 209", , , , , , ,FALSE,FALSE,FALSE, , , ,C. Bush, 0 / 100,0.5,Undergraduate
Fall 2022,Closed,CRWR*2100*01 (7311) Fiction Workshop: Anthropocene,Guelph," Mon, Wed",01:00PM - 02:20PM,"CRSC, Room 101", , , , , , ,FALSE,FALSE,FALSE, , , ,C. Leung, 0 / 0,0.5,Undergraduate
Fall 2022,Closed,CRWR*3100*01 (7312) Fiction Writing Workshop,Guelph," Tues, Thur",04:00PM - 05:20PM,"CRSC, Room 101", , , , , , ,FALSE,FALSE,FALSE, , , ,C. Bush, 0 / 20,0.5,Undergraduate
Fall 2022,Open,CRWR*3200*01 (7313) Creative Nonfiction Writing,Guelph, Wed,02:30PM - 05:20PM,"CRSC, Room 101", , , , , , ,FALSE,FALSE,FALSE, , , ,L. Hill, 5 / 20,0.5,Undergraduate
Fall 2022,Closed,CTS*1000*01 (7319) Culture & Technology: Keywords,Guelph," Wed, Fri",02:30PM - 03:50PM,"MCKN, Room 029", , , , , , ,FALSE,FALSE,FALSE, , , ,K. Martin, 0 / 75,0.5,Undergraduate
Fall 2022,Open,CTS*2000*01 (7320) Scripting for the Humanities,Guelph," Mon, Wed",10:00AM - 11:20AM,"MCKN, Room 226", , , , , , ,FALSE,FALSE,FALSE, , , ,P. Barrett, 28 / 50,0.5,Undergraduate
Fall 2022,Open,CTS*3020*01 (7321) Digital Storytelling,Guelph, Thur,11:30AM - 02:20PM,"MCKN, Room 225", , , , , , ,FALSE,FALSE,FALSE, , , ,K. Martin, 39 / 50,0.5,Undergraduate
Fall 2022,Open,ECON*1050*01 (7336) Introductory Microeconomics,Guelph," Mon, Wed",04:30PM - 05:20PM,"WMEM, Room 103", , , , , , ,FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/14),TBA,E. Adomait, 22 / 580,0.5,Undergraduate
Fall 2022,Closed,ECON*1050*02 (7337) Introductory Microeconomics,Guelph," Mon, Wed",02:30PM - 03:20PM,"WMEM, Room 103", , , , , , ,FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/14),TBA,E. Adomait, 0 / 580,0.5,Undergraduate
Fall 2022,Closed,ECON*1050*03 (7338) Introductory Microeconomics,Guelph," Mon, Wed",12:30PM - 01:20PM,"ALEX, Room 200", , , , , , ,FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/14),TBA,E. Adomait, 0 / 300,0.5,Undergraduate
Fall 2022,Open,ECON*1050*DE01 (7339) Introductory Microeconomics,Guelph, , , , , , , , , ,TRUE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/14),TBA,P. Martin, 101 / 400,0.5,Undergraduate
Fall 2022,Open,ECON*1100*DE01 (7340) Introductory Macroeconomics,Guelph, , , , , , , , , ,TRUE,FALSE,FALSE, Wed,11:30AM - 01:30PM (2022/12/07),TBA,P. Martin, 156 / 400,0.5,Undergraduate
Fall 2022,Closed,ECON*2100*01 (7341) Econ Growth & Environ Quality,Guelph," Tues, Thur",10:00AM - 11:20AM,"ANNU, Room 156", , , , , , ,FALSE,FALSE,FALSE, Fri,11:30AM - 01:30PM (2022/12/16),TBA,R. McKitrick, 0 / 75,0.5,Undergraduate
Fall 2022,Closed,ECON*2310*01 (7342) Intermediate Microeconomics,Guelph," Mon, Wed, Fri",10:30AM - 11:20AM,"ROZH, Room 102", , , , , , ,FALSE,FALSE,FALSE, Mon,11:30AM - 01:30PM (2022/12/12),TBA,D. Lakhtakia, 0 / 115,0.5,Undergraduate
Fall 2022,Closed,ECON*2310*02 (7343) Intermediate Microeconomics,Guelph," Mon, Wed, Fri",12:30PM - 01:20PM,"ROZH, Room 102", , , , , , ,FALSE,FALSE,FALSE, Mon,11:30AM - 01:30PM (2022/12/12),TBA,T. Tserenkhuu, 0 / 115,0.5,Undergraduate
Fall 2022,Open,ECON*2410*01 (7344) Intermediate Macroeconomics,Guelph," Tues, Thur",02:30PM - 03:50PM,"ROZH, Room 102", , , , , , ,FALSE,FALSE,FALSE, Thur,02:30PM - 04:30PM (2022/12/08),TBA,X. Lei, 86 / 120,0.5,Undergraduate
Fall 2022,Open,ECON*2410*02 (7345) Intermediate Macroeconomics,Guelph," Tues, Thur",11:30AM - 12:50PM,"ROZH, Room 102", , , , , , ,FALSE,FALSE,FALSE, Thur,02:30PM - 04:30PM (2022/12/08),TBA,X. Lei, 67 / 120,0.5,Undergraduate
Fall 2022,Open,ECON*2740*0101 (7346) Economic Statistics,Guelph," Mon, Wed",05:30PM - 06:50PM,"MCKN, Room 120", , , , Fri,03:30PM - 04:20PM,"MCKN, Room 117",FALSE,FALSE,FALSE, Fri,07:00PM - 09:00PM (2022/12/09),TBA,A. Maynard, 55 / 117,0.5,Undergraduate
Fall 2022,Open,ECON*2740*0202 (7347) Economic Statistics,Guelph," Mon, Wed",02:30PM - 03:50PM,"MCKN, Room 117", , , , Fri,09:30AM - 10:20AM,"MCKN, Room 117",FALSE,FALSE,FALSE, Fri,07:00PM - 09:00PM (2022/12/09),TBA,A. Maynard, 24 / 120,0.5,Undergraduate
Fall 2022,Open,ECON*2770*01 (7348) Intro Mathematical Economics,Guelph," Mon, Wed, Fri",02:30PM - 03:20PM,"ROZH, Room 102", , , , , , ,FALSE,FALSE,FALSE, Fri,02:30PM - 04:30PM (2022/12/16),TBA,N. Bower-Martin, 64 / 120,0.5,Undergraduate
Fall 2022,Open,ECON*2770*02 (7349) Intro Mathematical Economics,Guelph," Mon, Wed, Fri",11:30AM - 12:20PM,"ROZH, Room 102", , , , , , ,FALSE,FALSE,FALSE, Fri,02:30PM - 04:30PM (2022/12/16),TBA,N. Bower-Martin, 5 / 120,0.5,Undergraduate
Fall 2022,Closed,ECON*3500*01 (7350) Urban Economics,Guelph," Mon, Wed",04:00PM - 05:20PM,"MCKN, Room 117", , , , , , ,FALSE,FALSE,FALSE, Thur,02:30PM - 04:30PM (2022/12/08),TBA,P. Anglin, 0 / 100,0.5,Undergraduate
Fall 2022,Closed,ECON*3520*01 (7351) Labour Economics,Guelph," Mon, Wed, Fri",01:30PM - 02:20PM,"MACS, Room 209", , , , , , ,FALSE,FALSE,FALSE, Sat,08:30AM - 10:30AM (2022/12/10),TBA,M. Plesca, 0 / 60,0.5,Undergraduate
Fall 2022,Closed,ECON*3620*01 (7352) International Trade,Guelph," Mon, Wed, Fri",11:30AM - 12:20PM,"ROZH, Room 105", , , , , , ,FALSE,FALSE,FALSE, Thur,08:30AM - 10:30AM (2022/12/08),TBA,P. Martin, 0 / 55,0.5,Undergraduate
Fall 2022,Open,ECON*3710*0101 (7353) Advanced Microeconomics,Guelph," Mon, Wed, Fri",09:30AM - 10:20AM,"MCKN, Room 121", , , , Fri,11:30AM - 12:20PM,"MCKN, Room 029",FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/14),TBA,K. Annen, 1 / 80,0.5,Undergraduate
Fall 2022,Open,ECON*3710*0202 (7354) Advanced Microeconomics,Guelph," Tues, Thur",04:00PM - 05:20PM,"MCKN, Room 121", , , , Fri,01:30PM - 02:20PM,"MCKN, Room 031",FALSE,FALSE,FALSE, Wed,08:30AM - 10:30AM (2022/12/14),TBA,A. Sadanand, 30 / 80,0.5,Undergraduate
Fall 2022,Closed,ECON*3740*0101 (7355) Introduction to Econometrics,Guelph," Tues, Thur",01:00PM - 02:20PM,"MINS, Room 103", , , , Fri,12:30PM - 01:20PM,"MCKN, Room 115",FALSE,FALSE,FALSE, Sat,11:30AM - 01:30PM (2022/12/10),TBA,R. McKitrick, 0 / 55,0.5,Undergraduate
Fall 2022,Open,ECON*3740*0202 (7356) Introduction to Econometrics,Guelph," Tues, Thur",02:30PM - 03:50PM,"MINS, Room 300", , , , Fri,08:30AM - 09:20AM,"MCKN, Room 031",FALSE,FALSE,FALSE, Sat,11:30AM - 01:30PM (2022/12/10),TBA,R. McKitrick, 26 / 90,0.5,Undergraduate
Fall 2022,Open,ECON*3810*01 (7357) Advanced Macroeconomics,Guelph," Tues, Thur",10:00AM - 11:20AM,"MCKN, Room 031", , , , , , ,FALSE,FALSE,FALSE, Fri,11:30AM - 01:30PM (2022/12/16),TBA,L. Cellarier, 35 / 80,0.5,Undergraduate
Fall 2022,Open,ECON*4400*01 (7358) Managerial Economics,Guelph," Tues, Thur",04:00PM - 05:20PM,"MCKN, Room 223", , , , , , ,FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/13),TBA,F. Tapon, 13 / 60,0.5,Undergraduate
Fall 2022,Open,ECON*4640*01 (7359) Advanced Econometrics,Guelph," Mon, Wed",01:00PM - 02:20PM,"MCKN, Room 316", , , , , , ,FALSE,FALSE,FALSE, Thur,08:30AM - 10:30AM (2022/12/08),TBA,L. Grogan, 5 / 30,0.5,Undergraduate
Fall 2022,Open,ECON*4710*01 (7360) Adv Topics in Microeconomics,Guelph," Mon, Wed",02:30PM - 03:50PM,"MCKN, Room 304", , , , , , ,FALSE,FALSE,FALSE, Thur,08:30AM - 10:30AM (2022/12/15),TBA,M. Hoy, 16 / 30,0.5,Undergraduate
Fall 2022,Closed,ECON*4830*01 (7361) Economic Development,Guelph," Mon, Wed",11:30AM - 12:50PM,"CRSC, Room 116", , , , , , ,FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/12),TBA,K. Annen, 0 / 50,0.5,Undergraduate
Fall 2022,Open,ECON*4900*01 (7362) Special Study in Economics,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,B. Ferguson, 3 / 10,0.5,Undergraduate
Fall 2022,Closed,ECON*4900*02 (7363) Special Study in Economics,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 0 / 1,0.5,Undergraduate
Fall 2022,Open,ECON*4910*01 (7364) Special Study in Economics,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Fall 2022,Closed,ECON*4930*01 (7365) Environmental Economics,Guelph," Tues, Thur",08:30AM - 09:50AM,"MINS, Room 103", , , , , , ,FALSE,FALSE,FALSE, Mon,11:30AM - 01:30PM (2022/12/05),TBA,R. McKitrick, 0 / 55,0.5,Undergraduate
