Term,Status,Section,Location,Lecture Days,Lecture Time,Lecture Location,Seminar Days,Seminar Time,Seminar Location,Lab Days,Lab Time,Lab Location,Distance Education,Electronic,Independent Study,Exam Day,Exam Time,Exam Location,Faculty,Capacity,Credits,Academic Level
Winter 2023,Open,ECON*3740*0101 (1868) Introduction to Econometrics,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"MCKN, Room 115", , , ,Thur,10:30AM - 11:20AM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, , , ,M. Plesca, 75 / 75,0.5,Undergraduate
Winter 2023,Open,ECON*3740*0202 (1869) Introduction to Econometrics,Guelph,"Mon, Wed, Fri",04:30PM - 05:20PM,"MCKN, Room 115", , , ,Thur,01:30PM - 02:20PM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, , , ,M. Plesca, 75 / 75,0.5,Undergraduate
Winter 2023,Open,ECON*3740*0303 (1870) Introduction to Econometrics,Guelph,"Mon, Wed, Fri",10:30AM - 11:20AM,"JTP, Room 2266", , , ,Fri,12:30PM - 01:20PM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, , , ,M. Plesca, 75 / 75,0.5,Undergraduate
Winter 2023,Open,ECON*3810*01 (1871) Advanced Macroeconomics,Guelph,"Tues, Thur",02:30PM - 03:50PM,"MCKN, Room 121", , , , , , ,FALSE,FALSE,FALSE, , , ,L. Cellarier, 80 / 80,0.5,Undergraduate
Winter 2023,Open,ECON*4400*DE01 (1872) Managerial Economics,Guelph, , , , , , , , , ,TRUE,FALSE,FALSE, , , ,T. Genc, 80 / 80,0.5,Undergraduate
Winter 2023,Open,ECON*4700*01 (1873) Advanced Mathematical Econ,Guelph,"Mon, Wed",01:00PM - 02:20PM,"MACS, Room 301", , , , , , ,FALSE,FALSE,FALSE, , , ,H. Thille, 25 / 25,0.5,Undergraduate
Winter 2023,Open,ECON*4800*01 (1874) Theory of Strategic Management,Guelph,"Mon, Wed",02:30PM - 03:50PM,"MCLN, Room 101", , , , , , ,FALSE,FALSE,FALSE, , , ,D. Auld, 40 / 40,0.5,Undergraduate
Winter 2023,Open,ECON*4810*01 (1875) Advanced Topics in Macroec,Guelph,"Mon, Wed",10:00AM - 11:20AM,"MACN, Room 118", , , , , , ,FALSE,FALSE,FALSE, , , ,M. Li, 40 / 40,0.5,Undergraduate
Winter 2023,Open,ECON*4900*01 (1876) Special Study in Economics,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,ECON*4910*01 (1877) Special Study in Economics,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,ECON*4930*01 (1878) Environmental Economics,Guelph,"Mon, Wed",11:30AM - 12:50PM,"MCLN, Room 107", , , , , , ,FALSE,FALSE,FALSE, , , ,J. Livernois, 60 / 60,0.5,Undergraduate
Winter 2023,Open,EDRD*3140*DE01 (1887) Organizational Communication,Guelph, , , , , , , , , ,TRUE,FALSE,FALSE, , , ,TBA, 200 / 200,0.5,Undergraduate
Winter 2023,Open,EDRD*3160*DE01 (1888) International Communication,Guelph, , , , , , , , , ,TRUE,FALSE,FALSE, , , ,TBA, 200 / 200,0.5,Undergraduate
Winter 2023,Open,EDRD*3400*01 (1889) Sustainable Communities,Guelph,Mon,08:30AM - 11:20AM,"MCKN, Room 223", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 60 / 60,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0101 (1892) Engineering Mechanics I,Guelph,"Tues, Thur",08:30AM - 09:50AM,"ALEX, Room 100", , , ,Fri,03:30PM - 05:20PM,"MCKN, Room 305",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0102 (1893) Engineering Mechanics I,Guelph,"Tues, Thur",08:30AM - 09:50AM,"ALEX, Room 100", , , ,Fri,12:30PM - 02:20PM,"MCKN, Room 307",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0103 (1894) Engineering Mechanics I,Guelph,"Tues, Thur",08:30AM - 09:50AM,"ALEX, Room 100", , , ,Wed,09:30AM - 11:20AM,"MCKN, Room 310",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0104 (1895) Engineering Mechanics I,Guelph,"Tues, Thur",08:30AM - 09:50AM,"ALEX, Room 100", , , ,Thur,12:30PM - 02:20PM,"MCKN, Room 308",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0105 (1896) Engineering Mechanics I,Guelph,"Tues, Thur",08:30AM - 09:50AM,"ALEX, Room 100", , , ,Mon,09:30AM - 11:20AM,"MCKN, Room 307",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0108 (1899) Engineering Mechanics I,Guelph,"Tues, Thur",08:30AM - 09:50AM,"ALEX, Room 100", , , ,Wed,03:30PM - 05:20PM,"MCKN, Room 311",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0109 (1900) Engineering Mechanics I,Guelph,"Tues, Thur",08:30AM - 09:50AM,"ALEX, Room 100", , , ,Tues,11:30AM - 01:20PM,"MCKN, Room 308",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0110 (1901) Engineering Mechanics I,Guelph,"Tues, Thur",08:30AM - 09:50AM,"ALEX, Room 100", , , ,Mon,03:30PM - 05:20PM,"MCKN, Room 305",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0111 (1902) Engineering Mechanics I,Guelph,"Tues, Thur",08:30AM - 09:50AM,"ALEX, Room 100", , , ,Mon,08:30AM - 10:20AM,"MCKN, Room 305",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0112 (1903) Engineering Mechanics I,Guelph,"Tues, Thur",08:30AM - 09:50AM,"ALEX, Room 100", , , ,Wed,08:30AM - 10:20AM,"MCKN, Room 305",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0113 (1904) Engineering Mechanics I,Guelph,"Tues, Thur",08:30AM - 09:50AM,"ALEX, Room 100", , , ,Fri,02:30PM - 04:20PM,"MCKN, Room 304",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0114 (1905) Engineering Mechanics I,Guelph,"Tues, Thur",08:30AM - 09:50AM,"ALEX, Room 100", , , ,Fri,08:30AM - 10:20AM,"MCKN, Room 318",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0115 (1906) Engineering Mechanics I,Guelph,"Tues, Thur",08:30AM - 09:50AM,"ALEX, Room 100", , , ,Wed,11:30AM - 01:20PM,"MCKN, Room 310",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0201 (1907) Engineering Mechanics I,Guelph,"Tues, Thur",04:00PM - 05:20PM,"ALEX, Room 100", , , ,Fri,03:30PM - 05:20PM,"MCKN, Room 305",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0202 (1908) Engineering Mechanics I,Guelph,"Tues, Thur",04:00PM - 05:20PM,"ALEX, Room 100", , , ,Fri,12:30PM - 02:20PM,"MCKN, Room 307",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0203 (1909) Engineering Mechanics I,Guelph,"Tues, Thur",04:00PM - 05:20PM,"ALEX, Room 100", , , ,Wed,09:30AM - 11:20AM,"MCKN, Room 310",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0204 (1910) Engineering Mechanics I,Guelph,"Tues, Thur",04:00PM - 05:20PM,"ALEX, Room 100", , , ,Thur,12:30PM - 02:20PM,"MCKN, Room 308",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0205 (1911) Engineering Mechanics I,Guelph,"Tues, Thur",04:00PM - 05:20PM,"ALEX, Room 100", , , ,Mon,09:30AM - 11:20AM,"MCKN, Room 307",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0208 (1914) Engineering Mechanics I,Guelph,"Tues, Thur",04:00PM - 05:20PM,"ALEX, Room 100", , , ,Wed,03:30PM - 05:20PM,"MCKN, Room 311",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0209 (1915) Engineering Mechanics I,Guelph,"Tues, Thur",04:00PM - 05:20PM,"ALEX, Room 100", , , ,Tues,11:30AM - 01:20PM,"MCKN, Room 308",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0210 (1916) Engineering Mechanics I,Guelph,"Tues, Thur",04:00PM - 05:20PM,"ALEX, Room 100", , , ,Mon,03:30PM - 05:20PM,"MCKN, Room 305",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0211 (1917) Engineering Mechanics I,Guelph,"Tues, Thur",04:00PM - 05:20PM,"ALEX, Room 100", , , ,Mon,08:30AM - 10:20AM,"MCKN, Room 305",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0212 (1918) Engineering Mechanics I,Guelph,"Tues, Thur",04:00PM - 05:20PM,"ALEX, Room 100", , , ,Wed,08:30AM - 10:20AM,"MCKN, Room 305",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0213 (1919) Engineering Mechanics I,Guelph,"Tues, Thur",04:00PM - 05:20PM,"ALEX, Room 100", , , ,Fri,02:30PM - 04:20PM,"MCKN, Room 304",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0214 (1920) Engineering Mechanics I,Guelph,"Tues, Thur",04:00PM - 05:20PM,"ALEX, Room 100", , , ,Fri,08:30AM - 10:20AM,"MCKN, Room 318",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0215 (1921) Engineering Mechanics I,Guelph,"Tues, Thur",04:00PM - 05:20PM,"ALEX, Room 100", , , ,Wed,11:30AM - 01:20PM,"MCKN, Room 310",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0301 (1922) Engineering Mechanics I,Guelph,"Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , ,Fri,03:30PM - 05:20PM,"MCKN, Room 305",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0302 (1923) Engineering Mechanics I,Guelph,"Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , ,Fri,12:30PM - 02:20PM,"MCKN, Room 307",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0303 (1924) Engineering Mechanics I,Guelph,"Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , ,Wed,09:30AM - 11:20AM,"MCKN, Room 310",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0304 (1925) Engineering Mechanics I,Guelph,"Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , ,Thur,12:30PM - 02:20PM,"MCKN, Room 308",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0305 (1926) Engineering Mechanics I,Guelph,"Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , ,Mon,09:30AM - 11:20AM,"MCKN, Room 307",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0308 (1929) Engineering Mechanics I,Guelph,"Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , ,Wed,03:30PM - 05:20PM,"MCKN, Room 311",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0309 (1930) Engineering Mechanics I,Guelph,"Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , ,Tues,11:30AM - 01:20PM,"MCKN, Room 308",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0310 (1931) Engineering Mechanics I,Guelph,"Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , ,Mon,03:30PM - 05:20PM,"MCKN, Room 305",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0311 (1932) Engineering Mechanics I,Guelph,"Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , ,Mon,08:30AM - 10:20AM,"MCKN, Room 305",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0312 (1933) Engineering Mechanics I,Guelph,"Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , ,Wed,08:30AM - 10:20AM,"MCKN, Room 305",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0313 (1934) Engineering Mechanics I,Guelph,"Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , ,Fri,02:30PM - 04:20PM,"MCKN, Room 304",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0314 (1935) Engineering Mechanics I,Guelph,"Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , ,Fri,08:30AM - 10:20AM,"MCKN, Room 318",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1210*0315 (1936) Engineering Mechanics I,Guelph,"Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 100", , , ,Wed,11:30AM - 01:20PM,"MCKN, Room 310",FALSE,FALSE,FALSE, , , ,TBA, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01011 (1937) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Thur,04:30PM - 05:20PM,"THRN, Room 1313",Thur,11:30AM - 01:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01012 (1938) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Wed,11:30AM - 12:20PM,"THRN, Room 1313",Thur,11:30AM - 01:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01013 (1939) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Wed,02:30PM - 03:20PM,"THRN, Room 1313",Thur,11:30AM - 01:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01014 (1940) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Tues,04:30PM - 05:20PM,"THRN, Room 1313",Thur,11:30AM - 01:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01015 (1941) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Thur,10:30AM - 11:20AM,"THRN, Room 1313",Thur,11:30AM - 01:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01016 (1942) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Fri,11:30AM - 12:20PM,"THRN, Room 1313",Thur,11:30AM - 01:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01021 (1943) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Thur,04:30PM - 05:20PM,"THRN, Room 1313",Tues,10:30AM - 12:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01022 (1944) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Wed,11:30AM - 12:20PM,"THRN, Room 1313",Tues,10:30AM - 12:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01023 (1945) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Wed,02:30PM - 03:20PM,"THRN, Room 1313",Tues,10:30AM - 12:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01024 (1946) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Tues,04:30PM - 05:20PM,"THRN, Room 1313",Tues,10:30AM - 12:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01025 (1947) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Thur,10:30AM - 11:20AM,"THRN, Room 1313",Tues,10:30AM - 12:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01026 (1948) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Fri,11:30AM - 12:20PM,"THRN, Room 1313",Tues,10:30AM - 12:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01031 (1949) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Thur,04:30PM - 05:20PM,"THRN, Room 1313",Mon,11:30AM - 01:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01032 (1950) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Wed,11:30AM - 12:20PM,"THRN, Room 1313",Mon,11:30AM - 01:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01033 (1951) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Wed,02:30PM - 03:20PM,"THRN, Room 1313",Mon,11:30AM - 01:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01034 (1952) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Tues,04:30PM - 05:20PM,"THRN, Room 1313",Mon,11:30AM - 01:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01035 (1953) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Thur,10:30AM - 11:20AM,"THRN, Room 1313",Mon,11:30AM - 01:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01036 (1954) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Fri,11:30AM - 12:20PM,"THRN, Room 1313",Mon,11:30AM - 01:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01042 (1956) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Wed,11:30AM - 12:20PM,"THRN, Room 1313",Tues,08:30AM - 10:20AM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01043 (1957) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Wed,02:30PM - 03:20PM,"THRN, Room 1313",Tues,08:30AM - 10:20AM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01045 (1959) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Thur,10:30AM - 11:20AM,"THRN, Room 1313",Tues,08:30AM - 10:20AM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01046 (1960) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Fri,11:30AM - 12:20PM,"THRN, Room 1313",Tues,08:30AM - 10:20AM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01051 (1961) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Thur,04:30PM - 05:20PM,"THRN, Room 1313",Wed,03:30PM - 05:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01052 (1962) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Wed,11:30AM - 12:20PM,"THRN, Room 1313",Wed,03:30PM - 05:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01053 (1963) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Wed,02:30PM - 03:20PM,"THRN, Room 1313",Wed,03:30PM - 05:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01054 (1964) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Tues,04:30PM - 05:20PM,"THRN, Room 1313",Wed,03:30PM - 05:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01055 (1965) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Thur,10:30AM - 11:20AM,"THRN, Room 1313",Wed,03:30PM - 05:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01056 (1966) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Fri,11:30AM - 12:20PM,"THRN, Room 1313",Wed,03:30PM - 05:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01061 (1967) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Thur,04:30PM - 05:20PM,"THRN, Room 1313",Mon,08:30AM - 10:20AM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01062 (1968) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Wed,11:30AM - 12:20PM,"THRN, Room 1313",Mon,08:30AM - 10:20AM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01063 (1969) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Wed,02:30PM - 03:20PM,"THRN, Room 1313",Mon,08:30AM - 10:20AM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01064 (1970) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Tues,04:30PM - 05:20PM,"THRN, Room 1313",Mon,08:30AM - 10:20AM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01065 (1971) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Thur,10:30AM - 11:20AM,"THRN, Room 1313",Mon,08:30AM - 10:20AM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1420*01066 (1972) Object-Oriented Programming,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 100",Fri,11:30AM - 12:20PM,"THRN, Room 1313",Mon,08:30AM - 10:20AM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,F. Zarrinkalam, 1 / 1,0.5,Undergraduate
Winter 2023,Open,ENGG*1500*0101 (1973) Engineering Analysis,Guelph,"Mon, Wed, Fri",10:30AM - 11:20AM,"ROZH, Room 103", , , ,Tues,12:30PM - 02:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,C. Farrow, 2 / 2,0.5,Undergraduate
Winter 2023,Open,ENGG*1500*0102 (1974) Engineering Analysis,Guelph,"Mon, Wed, Fri",10:30AM - 11:20AM,"ROZH, Room 103", , , ,Tues,12:30PM - 02:20PM,"THRN, Room 2313",FALSE,FALSE,FALSE, , , ,C. Farrow, 2 / 2,0.5,Undergraduate
